발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2022,2022-05-03 09:00,주,화,1,0,0,0,0,경기,수원시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,개인형이동장치(PM),승합차,959050,1919825,127.0380876,37.27644513
2022,2022-05-03 10:00,주,화,1,0,0,0,0,경북,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,화물차,1047223,1794920,128.02495198,36.15019427
2022,2022-05-03 11:00,주,화,1,0,0,0,0,경기,안양시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,951917,1930342,126.95694931,37.37089915
2022,2022-05-03 11:00,주,화,1,0,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,자전거,승용차,965881,1759740,127.12222984,35.83356982
2022,2022-05-03 14:00,주,화,1,0,0,0,0,전남,영암군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,905500,1639149,126.46764678,34.74241808
2022,2022-05-03 21:00,야,화,1,2,0,1,1,경기,군포시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,승용차,화물차,944726,1926152,126.87605073,37.33273241
2022,2022-05-03 22:00,야,화,1,0,0,0,0,전북,완주군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,965806,1776036,127.12069893,35.98049009
2022,2022-05-04 01:00,야,수,1,0,0,0,0,전남,목포시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,898577,1645464,126.39126816,34.79869021
2022,2022-05-04 05:00,야,수,1,1,0,1,0,충남,홍성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,915549,1849842,126.55527116,36.64273923
2022,2022-05-04 08:00,주,수,1,0,0,0,0,경기,성남시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,968905,1934259,127.14864331,37.40693099
2022,2022-05-04 09:00,주,수,1,0,0,0,0,대구,서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1094949,1764828,128.55182465,35.87543258
2022,2022-05-04 10:00,주,수,1,0,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,966492,1762688,127.12887097,35.86017002
2022,2022-05-04 10:00,주,수,1,0,0,0,0,전북,군산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,927834,1773830,126.6997179,35.95853203
2022,2022-05-04 11:00,주,수,1,0,0,0,0,인천,옹진군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,사륜오토바이(ATV),754870,1984332,124.71485056,37.82583767
2022,2022-05-04 23:00,야,수,1,0,0,0,0,경기,안산시,차대사람,기타,기타,기타,기타,기타,승용차,보행자,940041,1924295,126.82331841,37.315704
2022,2022-05-05 00:00,야,목,1,1,1,0,0,세종,세종시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,이륜차,보행자,978292,1832196,127.25764241,36.48715908
2022,2022-05-05 06:00,주,목,1,0,0,0,0,전남,완도군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,934822,1599019,126.79102204,34.38284399
2022,2022-05-05 13:00,주,목,1,0,0,0,0,경기,화성시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,승용차,953174,1907968,126.97255402,37.16929243
2022,2022-05-05 20:00,야,목,1,1,0,1,0,경기,화성시,차대차,기타,기타,기타,교차로,교차로횡단보도내,개인형이동장치(PM),승용차,965664,1911746,127.11306366,37.20388977
2022,2022-05-06 07:00,주,금,2,0,0,0,0,대전,동구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,이륜차,994822,1817037,127.44229153,36.35072816
2022,2022-05-06 08:00,주,금,1,0,0,0,0,제주,제주시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,921053,1504958,126.64974313,33.53364488
2022,2022-05-06 09:00,주,금,1,0,0,0,0,전남,해남군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,화물차,원동기장치자전거,916916,1619450,126.59427897,34.56578891
2022,2022-05-06 12:00,주,금,1,0,0,0,0,충남,당진시,차량단독,기타,기타,안전거리 미확보,단일로,기타단일로,원동기장치자전거,없음,933189,1886428,126.74937492,36.97392499
2022,2022-05-06 13:00,주,금,1,0,0,0,0,경북,상주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,승용차,1057130,1816304,128.13663872,36.34243801
2022,2022-05-06 15:00,주,금,1,0,0,0,0,경기,안산시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,942254,1924239,126.84829661,37.31533943
2022,2022-05-06 18:00,야,금,1,0,0,0,0,서울,강서구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,자전거,승용차,941375,1949790,126.83634704,37.54557986
2022,2022-05-06 19:00,야,금,1,0,0,0,0,대구,동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1101027,1765214,128.6191932,35.87830377
2022,2022-05-07 02:00,야,토,1,1,1,0,0,전북,전주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,962824,1764293,127.08817084,35.8745082
2022,2022-05-07 03:00,야,토,1,0,0,0,0,대구,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1099385,1763574,128.60080137,35.86368813
2022,2022-05-07 04:00,야,토,1,0,0,0,0,충남,천안시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,농기계,967892,1862991,127.14024614,36.76447817
2022,2022-05-07 07:00,주,토,1,0,0,0,0,서울,관악구,차대사람,횡단중,횡단중,교차로 통행방법 위반,교차로,교차로횡단보도내,화물차,보행자,948190,1942673,126.91399277,37.48184149
2022,2022-05-07 13:00,주,토,1,0,0,0,0,경기,이천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,998565,1920949,127.48381092,37.28747694
2022,2022-05-07 22:00,야,토,1,1,0,1,0,경북,영천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1126737,1781062,128.90647337,36.01815569
2022,2022-05-08 01:00,야,일,1,1,1,0,0,경남,사천시,차대사람,횡단중,횡단중,기타,교차로,교차로내,이륜차,보행자,1052575,1659766,128.07567017,34.93134729
2022,2022-05-08 13:00,주,일,1,1,1,0,0,서울,금천구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,948831,1939409,126.92146934,37.45245796
2022,2022-05-08 16:00,주,일,1,0,0,0,0,경남,김해시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1119207,1708181,128.81212376,35.36215582
2022,2022-05-08 18:00,야,일,1,1,1,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,959428,1943006,127.04107978,37.48540501
2022,2022-05-09 04:00,야,월,1,0,0,0,0,경기,과천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,956019,1937333,127.00285962,37.434116
2022,2022-05-09 08:00,주,월,1,0,0,0,0,제주,서귀포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,911858,1475230,126.5536354,33.26482165
2022,2022-05-09 09:00,주,월,1,0,0,0,0,경기,용인시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,968846,1919578,127.14859377,37.27459829
2022,2022-05-09 16:00,주,월,1,2,0,2,0,전남,여수시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,화물차,승용차,1018252,1641512,127.69945668,34.76793926
2022,2022-05-09 18:00,야,월,1,0,0,0,0,경기,용인시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,터널안,이륜차,없음,961798,1924220,127.06885793,37.31617733
2022,2022-05-09 18:00,야,월,1,0,0,0,0,충남,예산군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,원동기장치자전거,927994,1859446,126.6935728,36.73033247
2022,2022-05-10 01:00,야,화,1,1,0,1,0,충북,영동군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1028884,1808516,127.82159243,36.27348887
2022,2022-05-10 06:00,주,화,1,0,0,0,0,경기,광명시,차대차,측면충돌,측면충돌,신호위반,단일로,지하차도(도로)내,승합차,이륜차,944449,1942855,126.87166796,37.48326445
2022,2022-05-10 11:00,주,화,1,0,0,0,0,경기,안산시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,938477,1924944,126.80561487,37.32145137
2022,2022-05-10 12:00,주,화,1,1,1,0,0,경남,밀양시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,화물차,1112590,1720815,128.74105108,35.47681628
2022,2022-05-10 13:00,주,화,1,0,0,0,0,서울,마포구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,이륜차,948576,1952119,126.91769712,37.5670014
2022,2022-05-10 17:00,주,화,1,0,0,0,0,강원,홍천군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승합차,이륜차,1030254,1962977,127.84303768,37.66580709
2022,2022-05-10 17:00,주,화,1,0,0,0,0,전북,완주군,차량단독,전복,전복,안전운전 의무 불이행,기타,기타,승용차,없음,977828,1744147,127.25493882,35.69332294
2022,2022-05-10 18:00,야,화,1,1,1,0,0,경기,평택시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,961965,1892142,127.07237515,37.0270358
2022,2022-05-10 22:00,야,화,1,0,0,0,0,경기,파주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,931281,1968777,126.720303,37.71600523
2022,2022-05-10 23:00,야,화,1,1,0,1,0,경기,파주시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로부근,승합차,화물차,931668,1971475,126.72444004,37.74034989
2022,2022-05-11 02:00,야,수,1,0,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,885169,1490472,126.26519366,33.39976003
2022,2022-05-11 06:00,주,수,1,0,0,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1117496,1682023,128.78955555,35.1265502
2022,2022-05-11 09:00,주,수,1,0,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,965659,1944647,127.11148198,37.50044886
2022,2022-05-11 11:00,주,수,1,0,0,0,0,광주,북구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,945751,1695216,126.90367881,35.25090527
2022,2022-05-11 12:00,주,수,1,0,0,0,0,경북,영덕군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,농기계,없음,1165281,1840308,129.34658016,36.54623543
2022,2022-05-11 13:00,주,수,1,1,0,1,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,997463,1843328,127.47163909,36.58775828
2022,2022-05-11 14:00,주,수,1,0,0,0,0,경북,상주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,이륜차,1040708,1816402,127.95364848,36.34415626
2022,2022-05-11 17:00,주,수,1,0,0,0,0,광주,북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승합차,보행자,948575,1685297,126.93533917,35.16161765
2022,2022-05-11 20:00,야,수,1,0,0,0,0,충남,청양군,차대차,기타,기타,기타,단일로,기타단일로,승용차,승용차,936447,1834121,126.79032999,36.50264868
2022,2022-05-11 20:00,야,수,1,0,0,0,0,경남,진주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1056118,1688998,128.11644062,35.19473716
2022,2022-05-12 02:00,야,목,2,0,0,0,0,서울,강남구,차대차,기타,기타,신호위반,기타,기타,개인형이동장치(PM),승용차,960793,1945387,127.05639228,37.50692489
2022,2022-05-12 02:00,야,목,1,0,0,0,0,서울,양천구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,941473,1947076,126.83767273,37.52112477
2022,2022-05-12 08:00,주,목,1,0,0,0,0,전북,순창군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,954772,1722807,127.00130843,35.5001286
2022,2022-05-12 08:00,주,목,1,2,0,2,0,경북,고령군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,1086151,1758918,128.45373681,35.82296823
2022,2022-05-12 09:00,주,목,1,0,0,0,0,경북,경주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1154527,1766904,129.21200621,35.88655171
2022,2022-05-12 13:00,주,목,1,3,2,1,0,경기,구리시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,969077,1955726,127.14968387,37.6004294
2022,2022-05-12 14:00,주,목,1,0,0,0,0,전남,순천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,977794,1674852,127.25644809,35.06850366
2022,2022-05-12 14:00,주,목,1,0,0,0,0,인천,계양구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,자전거,929873,1952765,126.70586686,37.57158912
2022,2022-05-12 15:00,주,목,1,0,0,0,0,부산,사상구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,자전거,1135049,1689561,128.98338491,35.19229653
2022,2022-05-12 15:00,주,목,1,0,0,0,0,울산,울주군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1157955,1730918,129.24288897,35.56169289
2022,2022-05-12 17:00,주,목,1,0,0,0,0,경기,안성시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,983429,1890739,127.31372237,37.0150129
2022,2022-05-12 17:00,주,목,1,6,4,2,0,경북,경주시,차대차,추돌,추돌,기타,교차로,교차로부근,승용차,승용차,1163872,1757211,129.31350423,35.7976817
2022,2022-05-12 18:00,야,목,1,0,0,0,0,충북,청주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1012757,1847417,127.64267713,36.62453868
2022,2022-05-13 00:00,야,금,1,0,0,0,0,대구,남구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,1096963,1762225,128.57381523,35.85177027
2022,2022-05-13 01:00,야,금,1,0,0,0,0,부산,사하구,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승용차,보행자,1134120,1673924,128.97064756,35.05146485
2022,2022-05-13 03:00,야,금,1,1,0,1,0,서울,영등포구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,947453,1943508,126.90559756,37.48932588
2022,2022-05-13 08:00,주,금,1,0,0,0,0,충북,제천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1063236,1904670,128.21199736,37.13859908
2022,2022-05-13 09:00,주,금,1,0,0,0,0,경기,안산시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,자전거,승용차,940169,1926106,126.82461682,37.33203535
